rowNum,month,weekOfMonth,dayOfWeek,make,accidentArea,dayOfWeekClaimed,monthClaimed,weekOfMonthClaimed,sex,maritalStatus,age,fault,policyType,vehicleCategory,vehiclePrice,policyNumber,repNumber,deductible,driverRating,daysPolicyAccident,daysPolicyClaim,pastNumberOfClaims,ageOfVehicle,ageOfPolicyHolder,policeReportFiled,witnessPresent,agentType,numberOfSuppliments,addressChangeClaim,numberOfCars,year,basePolicy,fraud
104,May,1,Tuesday,VW,Urban,Thursday,May,1,Male,Single,34,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13210,5,500,3,more than 30,more than 30,1,6 years,31 to 35,No,No,External,none,2 to 3 years,2 vehicles,1996,Collision,no
105,Jun,5,Wednesday,Ford,Rural,Thursday,Aug,5,Male,Married,30,Policy Holder,Sedan - All Perils,Sedan,40000 to 59000,13211,6,400,2,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,yes
106,Aug,5,Sunday,Honda,Rural,Tuesday,Aug,5,Female,Single,26,Policy Holder,Sedan - Liability,Sport,30000 to 39000,13212,16,400,1,more than 30,more than 30,none,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
107,Jun,5,Thursday,Pontiac,Urban,Tuesday,Jul,1,Male,Married,29,Third Party,Sedan - Collision,Sedan,20000 to 29000,13213,1,400,1,more than 30,more than 30,1,6 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
108,Sep,2,Saturday,Mazda,Urban,Tuesday,Sep,2,Male,Single,29,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13214,9,400,1,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
109,Sep,2,Tuesday,Pontiac,Urban,Tuesday,Sep,2,Male,Single,24,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13215,6,400,3,more than 30,more than 30,none,5 years,26 to 30,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
110,Sep,3,Friday,Pontiac,Urban,Monday,Sep,3,Male,Single,39,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13216,15,400,2,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Collision,no
111,Dec,2,Monday,Toyota,Urban,Tuesday,Dec,3,Male,Single,46,Policy Holder,Sedan - All Perils,Sedan,more than 69000,13217,9,400,2,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
112,Apr,4,Tuesday,Toyota,Urban,Wednesday,May,1,Female,Married,37,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13218,9,400,3,more than 30,more than 30,none,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
113,May,1,Tuesday,Chevrolet,Urban,Thursday,May,1,Male,Married,30,Third Party,Sedan - All Perils,Sedan,20000 to 29000,13219,15,400,4,more than 30,more than 30,none,7 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
114,May,1,Friday,Ford,Urban,Friday,May,1,Male,Widow,64,Policy Holder,Sedan - Collision,Sedan,40000 to 59000,13220,3,400,2,more than 30,more than 30,1,more than 7,51 to 65,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
115,May,1,Friday,Toyota,Urban,Friday,May,1,Male,Married,23,Policy Holder,Sedan - All Perils,Sedan,less than 20000,13221,14,400,3,more than 30,more than 30,1,5 years,26 to 30,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
116,May,1,Saturday,Mazda,Urban,Wednesday,May,4,Male,Married,36,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13222,15,400,3,more than 30,more than 30,none,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,Liability,no
117,Sep,2,Thursday,Pontiac,Urban,Thursday,Sep,2,Female,Single,19,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13223,9,400,4,more than 30,more than 30,none,2 years,21 to 25,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
118,Sep,2,Monday,Saab,Urban,Monday,Sep,2,Male,Single,28,Policy Holder,Sedan - Liability,Sport,30000 to 39000,13224,8,400,2,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,Liability,no
119,Sep,2,Tuesday,Pontiac,Urban,Friday,Sep,4,Male,Married,51,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13225,5,400,3,more than 30,more than 30,more than 4,6 years,41 to 50,No,No,External,1 to 2,no change,1 vehicle,1996,Liability,no
120,Jun,5,Thursday,Accura,Urban,Wednesday,Jul,2,Male,Married,57,Policy Holder,Utility - All Perils,Utility,more than 69000,13226,2,400,3,more than 30,more than 30,none,more than 7,51 to 65,No,No,External,none,no change,1 vehicle,1996,All Perils,yes
121,Sep,3,Monday,Mazda,Rural,Thursday,Oct,1,Male,Married,48,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13227,16,400,4,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
122,Dec,3,Saturday,Pontiac,Urban,Tuesday,Dec,3,Female,Single,48,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,13228,4,400,2,more than 30,more than 30,2 to 4,7 years,41 to 50,Yes,No,External,more than 5,no change,1 vehicle,1996,Collision,no
123,Dec,3,Tuesday,Pontiac,Urban,Thursday,Dec,4,Male,Married,39,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13229,16,400,3,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1996,Liability,no
124,Jun,5,Friday,Chevrolet,Urban,Monday,Jul,1,Female,Single,64,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13230,11,400,2,more than 30,more than 30,more than 4,more than 7,51 to 65,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,yes
125,Dec,3,Friday,Chevrolet,Rural,Wednesday,Dec,4,Male,Single,29,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13231,7,400,3,more than 30,more than 30,1,5 years,31 to 35,No,No,External,none,4 to 8 years,2 vehicles,1996,Collision,no
126,Jun,5,Friday,Pontiac,Urban,Wednesday,Jul,1,Male,Divorced,46,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13232,4,400,4,more than 30,more than 30,none,6 years,41 to 50,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,yes
127,Dec,2,Monday,Honda,Urban,Thursday,Dec,4,Male,Single,34,Third Party,Sedan - All Perils,Sedan,30000 to 39000,13233,15,400,1,more than 30,more than 30,1,7 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
128,Jun,5,Friday,Honda,Urban,Tuesday,Jul,1,Male,Married,43,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,13234,12,400,1,more than 30,more than 30,more than 4,more than 7,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Collision,yes
129,Sep,3,Sunday,Mazda,Urban,Friday,Sep,4,Male,Married,29,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13235,6,400,3,8 to 15,more than 30,none,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
130,Sep,3,Monday,Chevrolet,Urban,Tuesday,Sep,3,Male,Married,46,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13236,9,400,2,more than 30,more than 30,none,6 years,41 to 50,Yes,No,External,none,no change,1 vehicle,1996,Collision,no
131,Sep,3,Thursday,Chevrolet,Urban,Tuesday,Sep,3,Female,Single,38,Third Party,Sedan - Liability,Sport,20000 to 29000,13237,1,400,4,more than 30,more than 30,2 to 4,more than 7,36 to 40,No,No,External,none,no change,1 vehicle,1996,Liability,no
132,Jun,5,Friday,Chevrolet,Urban,Thursday,Jul,2,Male,Single,56,Third Party,Sedan - Collision,Sedan,20000 to 29000,13238,4,700,3,more than 30,more than 30,more than 4,more than 7,51 to 65,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
133,Sep,3,Thursday,Pontiac,Urban,Friday,Sep,3,Male,Married,57,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13239,16,400,3,more than 30,more than 30,1,more than 7,51 to 65,No,No,External,none,no change,1 vehicle,1996,Collision,no
134,Sep,2,Sunday,Pontiac,Urban,Friday,Sep,3,Female,Single,29,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13240,16,400,3,more than 30,more than 30,1,5 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
135,Sep,2,Friday,Honda,Urban,Monday,Nov,3,Male,Married,26,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13241,5,400,3,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
136,Jun,5,Friday,Chevrolet,Urban,Tuesday,Jul,1,Male,Single,30,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,13242,4,400,3,more than 30,more than 30,1,7 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,yes
137,May,2,Thursday,Toyota,Urban,Tuesday,May,3,Female,Single,34,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13243,8,400,3,more than 30,more than 30,more than 4,6 years,31 to 35,Yes,No,External,none,no change,1 vehicle,1996,Collision,no
138,May,2,Wednesday,Mazda,Urban,Thursday,May,2,Male,Divorced,26,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13244,7,400,4,8 to 15,8 to 15,none,7 years,31 to 35,No,No,External,none,no change,3 to 4,1996,Collision,no
139,Jun,5,Friday,Pontiac,Urban,Monday,Jul,1,Male,Married,65,Third Party,Sedan - All Perils,Sedan,30000 to 39000,13245,9,400,3,more than 30,more than 30,2 to 4,7 years,51 to 65,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
140,May,1,Saturday,Pontiac,Urban,Friday,May,2,Male,Single,32,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13246,6,400,2,more than 30,more than 30,1,5 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
141,Jun,5,Friday,Honda,Urban,Wednesday,Jul,1,Male,Married,59,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,13247,11,400,3,more than 30,more than 30,2 to 4,more than 7,51 to 65,No,No,External,more than 5,no change,1 vehicle,1996,Collision,yes
142,Jun,5,Friday,Mazda,Urban,Wednesday,Jul,1,Male,Single,27,Third Party,Sedan - Collision,Sedan,20000 to 29000,13248,7,400,2,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
143,Apr,3,Friday,Chevrolet,Rural,Monday,Apr,3,Male,Single,27,Third Party,Sedan - Collision,Sedan,20000 to 29000,13249,6,400,3,more than 30,more than 30,1,5 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
144,Dec,2,Sunday,Mazda,Urban,Monday,Dec,2,Male,Married,67,Policy Holder,Sedan - Liability,Sport,30000 to 39000,13250,7,400,4,more than 30,more than 30,1,7 years,over 65,No,No,External,1 to 2,no change,1 vehicle,1996,Liability,no
145,Jul,1,Saturday,Pontiac,Urban,Tuesday,Jul,2,Male,Single,26,Third Party,Sedan - Collision,Sedan,30000 to 39000,13251,11,400,3,more than 30,more than 30,more than 4,7 years,31 to 35,No,No,Internal,more than 5,no change,1 vehicle,1996,Collision,no
146,Nov,2,Tuesday,Honda,Urban,Thursday,Nov,2,Male,Married,26,Third Party,Sedan - Collision,Sedan,30000 to 39000,13252,4,400,2,more than 30,more than 30,none,7 years,31 to 35,No,No,Internal,none,no change,1 vehicle,1996,Collision,no
147,Sep,5,Thursday,Mazda,Urban,Thursday,Sep,5,Female,Married,49,Policy Holder,Sedan - Liability,Sport,30000 to 39000,13253,15,400,3,more than 30,more than 30,1,7 years,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
148,Sep,5,Thursday,Mercury,Urban,Monday,Oct,1,Female,Married,49,Policy Holder,Sedan - Collision,Sedan,more than 69000,13254,9,400,3,more than 30,more than 30,1,7 years,41 to 50,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
149,Sep,4,Tuesday,Chevrolet,Urban,Tuesday,Oct,1,Male,Married,43,Policy Holder,Sedan - Liability,Sport,30000 to 39000,13255,9,400,2,more than 30,more than 30,none,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Liability,no
150,Sep,1,Thursday,Toyota,Rural,Friday,Sep,1,Male,Single,31,Third Party,Sedan - Liability,Sport,20000 to 29000,13256,15,400,1,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
151,Jul,1,Monday,Mazda,Urban,Monday,Jul,1,Male,Married,21,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,13257,15,400,4,more than 30,more than 30,2 to 4,6 years,26 to 30,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
152,May,3,Wednesday,Pontiac,Urban,Wednesday,May,3,Male,Single,27,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13258,8,400,2,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
153,May,1,Thursday,Pontiac,Urban,Thursday,May,1,Male,Married,45,Policy Holder,Sedan - Liability,Sport,more than 69000,13259,4,400,1,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1996,Liability,no
154,May,1,Wednesday,Ford,Urban,Thursday,May,2,Male,Single,29,Policy Holder,Sedan - All Perils,Sedan,60000 to 69000,13260,4,400,1,more than 30,more than 30,1,7 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
155,Feb,1,Friday,Honda,Urban,Monday,Mar,1,Male,Married,44,Policy Holder,Sedan - Liability,Sport,30000 to 39000,13261,12,500,3,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,3 to 5,2 to 3 years,1 vehicle,1996,Liability,no
156,Apr,3,Thursday,Chevrolet,Urban,Monday,Apr,4,Male,Married,63,Policy Holder,Sedan - All Perils,Sedan,30000 to 39000,13262,14,400,3,more than 30,more than 30,2 to 4,more than 7,51 to 65,No,No,External,none,no change,1 vehicle,1996,All Perils,no
157,Jun,2,Sunday,Toyota,Urban,Monday,Jun,2,Male,Married,36,Policy Holder,Sedan - Liability,Sport,30000 to 39000,13263,9,400,2,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,Liability,no
158,Jul,1,Saturday,Pontiac,Urban,Tuesday,Jul,2,Male,Single,22,Policy Holder,Sedan - All Perils,Sedan,less than 20000,13264,3,400,4,more than 30,more than 30,2 to 4,5 years,26 to 30,Yes,No,External,more than 5,no change,1 vehicle,1996,All Perils,yes
159,Feb,4,Friday,Pontiac,Urban,Monday,Feb,5,Male,Married,58,Policy Holder,Sedan - Liability,Sport,30000 to 39000,13265,8,400,4,more than 30,more than 30,2 to 4,more than 7,51 to 65,No,No,External,1 to 2,no change,1 vehicle,1996,Liability,no
160,Jul,3,Friday,Toyota,Urban,Wednesday,Jul,3,Female,Married,52,Policy Holder,Sedan - All Perils,Sedan,less than 20000,13266,8,400,2,more than 30,more than 30,1,6 years,41 to 50,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
161,Aug,1,Wednesday,Honda,Urban,Monday,Aug,2,Female,Single,29,Third Party,Sedan - All Perils,Sedan,less than 20000,13267,5,400,4,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,All Perils,no
162,Jul,3,Wednesday,Pontiac,Rural,Friday,Jul,4,Female,Widow,45,Policy Holder,Sedan - Collision,Sedan,less than 20000,13268,6,400,1,more than 30,more than 30,none,5 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
163,Nov,3,Wednesday,Mazda,Urban,Thursday,Nov,3,Male,Married,51,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13269,4,700,3,more than 30,more than 30,2 to 4,7 years,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
164,Jun,3,Wednesday,Toyota,Urban,Friday,Jun,5,Male,Married,52,Third Party,Sedan - All Perils,Sedan,20000 to 29000,13270,9,400,4,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
165,Mar,3,Saturday,Honda,Urban,Thursday,Mar,4,Male,Married,42,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13271,5,400,1,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Liability,no
166,Oct,3,Tuesday,VW,Urban,Wednesday,Oct,3,Male,Married,53,Policy Holder,Sedan - Liability,Sport,40000 to 59000,13272,2,400,1,more than 30,more than 30,2 to 4,7 years,41 to 50,No,No,External,none,no change,1 vehicle,1996,Liability,no
167,Nov,4,Thursday,Mazda,Urban,Thursday,Nov,5,Female,Single,27,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13273,7,400,4,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,1 to 2,4 to 8 years,2 vehicles,1996,Liability,no
168,Apr,1,Sunday,Honda,Urban,Tuesday,Apr,1,Male,Married,37,Third Party,Sedan - Liability,Sport,20000 to 29000,13274,9,400,3,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Liability,no
169,May,1,Tuesday,Pontiac,Urban,Wednesday,May,1,Male,Single,34,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,13275,4,400,2,more than 30,more than 30,1,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
170,Apr,2,Thursday,VW,Urban,Tuesday,Apr,2,Male,Single,60,Third Party,Sedan - All Perils,Sedan,more than 69000,13276,8,400,1,more than 30,more than 30,none,more than 7,51 to 65,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
171,Aug,2,Monday,Pontiac,Urban,Tuesday,Aug,2,Male,Married,26,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,13277,9,400,2,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
172,Dec,3,Thursday,Pontiac,Rural,Sunday,Jan,1,Male,Married,54,Third Party,Sedan - Liability,Sport,20000 to 29000,13278,7,400,4,more than 30,more than 30,more than 4,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,Liability,no
173,Jul,1,Monday,Pontiac,Rural,Wednesday,Jul,2,Male,Single,34,Third Party,Sedan - All Perils,Sedan,20000 to 29000,13279,10,400,3,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,All Perils,no
174,Jul,5,Monday,Mazda,Urban,Wednesday,Aug,1,Female,Single,24,Third Party,Sedan - All Perils,Sedan,20000 to 29000,13280,1,400,4,more than 30,more than 30,1,4 years,26 to 30,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
175,Jul,4,Tuesday,Chevrolet,Urban,Wednesday,Jul,4,Male,Married,41,Third Party,Sedan - Liability,Sport,30000 to 39000,13281,15,400,4,more than 30,more than 30,1,more than 7,36 to 40,No,No,Internal,more than 5,no change,1 vehicle,1996,Liability,no
176,Jan,2,Wednesday,Toyota,Urban,Thursday,Jan,2,Male,Married,36,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13282,1,400,3,more than 30,more than 30,more than 4,6 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Liability,no
177,May,4,Monday,Mazda,Urban,Monday,May,4,Male,Single,43,Policy Holder,Sedan - Liability,Sport,30000 to 39000,13283,8,400,3,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
178,Mar,5,Wednesday,Mazda,Urban,Wednesday,Apr,1,Male,Married,37,Third Party,Sedan - Liability,Sport,20000 to 29000,13284,14,400,2,more than 30,more than 30,1,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
179,Apr,3,Sunday,Pontiac,Urban,Monday,Apr,3,Male,Married,26,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,13285,3,400,3,more than 30,more than 30,1,7 years,31 to 35,No,No,External,none,no change,3 to 4,1996,Collision,no
180,Jun,1,Thursday,Mercury,Urban,Monday,Jun,1,Male,Married,47,Policy Holder,Utility - Collision,Utility,20000 to 29000,13286,12,400,4,more than 30,more than 30,more than 4,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,Collision,no
181,May,3,Monday,Mazda,Urban,Tuesday,May,3,Male,Married,34,Third Party,Sedan - Collision,Sedan,20000 to 29000,13287,6,400,3,more than 30,more than 30,none,7 years,31 to 35,No,No,External,none,1 year,1 vehicle,1996,Collision,no
182,May,3,Monday,Chevrolet,Urban,Wednesday,May,3,Male,Married,40,Third Party,Sedan - All Perils,Sedan,30000 to 39000,13288,11,400,2,more than 30,more than 30,none,5 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
183,Sep,4,Friday,Honda,Urban,Tuesday,Sep,4,Male,Married,34,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13289,4,400,1,more than 30,more than 30,1,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
184,Sep,4,Saturday,Pontiac,Urban,Monday,Oct,1,Male,Married,41,Third Party,Sedan - Liability,Sport,20000 to 29000,13290,16,400,1,more than 30,more than 30,none,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Liability,no
185,Nov,5,Monday,Accura,Urban,Wednesday,Nov,5,Male,Married,31,Policy Holder,Sedan - All Perils,Sedan,30000 to 39000,13291,10,400,2,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
186,Nov,1,Saturday,Mazda,Urban,Monday,Nov,5,Male,Married,54,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,13292,6,400,3,more than 30,more than 30,2 to 4,more than 7,41 to 50,Yes,No,External,more than 5,no change,1 vehicle,1996,Collision,no
187,Nov,1,Friday,Mazda,Urban,Friday,Nov,2,Male,Single,30,Third Party,Sedan - Collision,Sedan,more than 69000,13293,4,400,2,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
