rowNum,month,weekOfMonth,dayOfWeek,make,accidentArea,dayOfWeekClaimed,monthClaimed,weekOfMonthClaimed,sex,maritalStatus,age,fault,policyType,vehicleCategory,vehiclePrice,policyNumber,repNumber,deductible,driverRating,daysPolicyAccident,daysPolicyClaim,pastNumberOfClaims,ageOfVehicle,ageOfPolicyHolder,policeReportFiled,witnessPresent,agentType,numberOfSuppliments,addressChangeClaim,numberOfCars,year,basePolicy,fraud
103,Mar,3,Sunday,Pontiac,Urban,Monday,Mar,4,Male,Married,53,Policy Holder,Sedan - All Perils,Sedan,more than 69000,10896,4,400,1,more than 30,more than 30,more than 4,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1995,All Perils,yes
104,Sep,3,Wednesday,Toyota,Urban,Tuesday,Sep,4,Female,Married,59,Policy Holder,Sedan - Liability,Sport,30000 to 39000,10897,15,400,1,more than 30,more than 30,none,more than 7,51 to 65,No,No,External,none,no change,1 vehicle,1995,Liability,no
105,Sep,2,Saturday,Toyota,Urban,Monday,Sep,3,Male,Single,30,Third Party,Sedan - All Perils,Sedan,20000 to 29000,10898,2,400,1,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,All Perils,no
106,Aug,3,Friday,Pontiac,Urban,Friday,Aug,3,Male,Married,49,Policy Holder,Sedan - Liability,Sport,30000 to 39000,10899,10,400,2,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1995,Liability,no
107,Mar,3,Sunday,Accura,Urban,Monday,Mar,3,Male,Married,26,Policy Holder,Utility - All Perils,Utility,more than 69000,10900,13,400,3,more than 30,more than 30,none,7 years,31 to 35,No,No,External,none,4 to 8 years,2 vehicles,1995,All Perils,yes
108,Aug,1,Wednesday,Dodge,Urban,Wednesday,Aug,1,Female,Single,32,Policy Holder,Sedan - Liability,Sport,30000 to 39000,10901,13,400,1,more than 30,more than 30,1,7 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1995,Liability,no
109,Jul,5,Saturday,Accura,Urban,Thursday,Aug,1,Male,Single,30,Policy Holder,Sedan - Liability,Sport,30000 to 39000,10902,11,400,1,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,Liability,no
110,Jul,5,Sunday,Pontiac,Urban,Monday,Jul,5,Male,Married,65,Policy Holder,Sedan - Liability,Sport,20000 to 29000,10903,6,400,2,more than 30,more than 30,2 to 4,7 years,51 to 65,No,No,External,3 to 5,no change,1 vehicle,1995,Liability,no
111,Mar,3,Monday,Mazda,Urban,Tuesday,Mar,4,Male,Married,36,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,10904,13,400,3,more than 30,more than 30,1,more than 7,36 to 40,No,No,External,none,no change,1 vehicle,1995,Collision,yes
112,Jul,4,Thursday,Pontiac,Urban,Tuesday,Aug,1,Male,Married,26,Policy Holder,Sedan - All Perils,Sedan,less than 20000,10905,10,400,4,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,All Perils,no
113,Mar,3,Monday,Honda,Urban,Monday,Mar,4,Male,Single,22,Third Party,Sedan - All Perils,Sedan,less than 20000,10906,15,400,3,more than 30,more than 30,2 to 4,4 years,26 to 30,No,No,External,none,no change,1 vehicle,1995,All Perils,no
114,Jul,3,Saturday,Honda,Urban,Thursday,Jul,4,Male,Single,48,Policy Holder,Sedan - Liability,Sport,20000 to 29000,10907,4,400,2,more than 30,more than 30,2 to 4,7 years,41 to 50,No,No,External,none,no change,3 to 4,1995,Liability,no
115,Jul,2,Sunday,Toyota,Rural,Tuesday,Jul,3,Female,Married,41,Third Party,Sedan - Liability,Sport,20000 to 29000,10908,2,400,1,more than 30,more than 30,1,more than 7,36 to 40,No,No,External,more than 5,no change,1 vehicle,1995,Liability,no
116,Jul,1,Thursday,Mazda,Urban,Monday,Jul,3,Male,Married,40,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,10909,9,400,2,more than 30,more than 30,1,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1995,Collision,no
117,Jun,2,Thursday,Pontiac,Urban,Tuesday,Jun,2,Male,Single,26,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,10910,15,400,3,more than 30,more than 30,1,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,Collision,no
118,Jun,1,Monday,Honda,Urban,Thursday,Jun,3,Male,Single,32,Policy Holder,Sedan - Liability,Sport,30000 to 39000,10911,2,400,3,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,Liability,no
119,May,4,Thursday,Toyota,Urban,Wednesday,Jul,4,Male,Single,31,Policy Holder,Sedan - Liability,Sport,more than 69000,10912,14,400,2,more than 30,more than 30,more than 4,5 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1995,Liability,no
120,May,4,Monday,Toyota,Urban,Tuesday,May,5,Male,Married,33,Third Party,Sedan - Liability,Sport,20000 to 29000,10913,15,400,3,more than 30,more than 30,1,6 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1995,Liability,no
121,May,2,Tuesday,Pontiac,Urban,Tuesday,May,2,Female,Single,43,Policy Holder,Sedan - Liability,Sport,30000 to 39000,10914,4,400,2,more than 30,more than 30,2 to 4,6 years,36 to 40,No,No,External,none,no change,1 vehicle,1995,Liability,no
122,May,1,Tuesday,Mazda,Urban,Friday,May,2,Female,Single,42,Policy Holder,Sedan - Liability,Sport,30000 to 39000,10915,12,500,1,more than 30,more than 30,1,7 years,36 to 40,No,No,External,more than 5,2 to 3 years,1 vehicle,1995,Liability,no
123,May,1,Monday,VW,Urban,Friday,May,2,Male,Married,33,Policy Holder,Sedan - Liability,Sport,more than 69000,10916,14,400,4,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,Liability,no
124,Mar,3,Monday,Honda,Rural,Friday,Mar,4,Male,Married,51,Policy Holder,Sedan - All Perils,Sedan,30000 to 39000,10917,2,400,1,more than 30,more than 30,none,3 years,41 to 50,No,No,External,none,no change,1 vehicle,1995,All Perils,yes
125,Apr,1,Sunday,Toyota,Urban,Thursday,Jul,1,Male,Married,80,Policy Holder,Sedan - All Perils,Sedan,less than 20000,10918,1,400,1,more than 30,more than 30,1,more than 7,over 65,No,No,External,1 to 2,no change,1 vehicle,1995,All Perils,no
126,Mar,1,Saturday,Ford,Urban,Monday,Mar,1,Male,Married,52,Policy Holder,Sedan - All Perils,Sedan,40000 to 59000,10919,7,400,1,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,3 to 5,no change,1 vehicle,1995,All Perils,no
127,Dec,4,Wednesday,Pontiac,Urban,Friday,Dec,4,Male,Married,33,Policy Holder,Sedan - All Perils,Sedan,more than 69000,10920,11,400,4,more than 30,more than 30,1,7 years,31 to 35,Yes,No,External,1 to 2,no change,1 vehicle,1995,All Perils,no
128,Nov,2,Thursday,Accura,Urban,Friday,Nov,2,Male,Single,27,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,10921,1,400,3,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,none,1 year,2 vehicles,1995,Collision,no
129,Nov,2,Thursday,Pontiac,Rural,Tuesday,Nov,3,Male,Single,35,Policy Holder,Sedan - Liability,Sport,20000 to 29000,10922,11,400,3,more than 30,more than 30,none,7 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1995,Liability,no
130,Nov,2,Tuesday,Pontiac,Urban,Thursday,Nov,2,Male,Married,45,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,10923,14,400,2,more than 30,more than 30,1,more than 7,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1995,Collision,no
131,Oct,5,Monday,Chevrolet,Urban,Wednesday,Nov,4,Male,Married,33,Policy Holder,Sedan - Liability,Sport,20000 to 29000,10924,6,400,2,more than 30,more than 30,more than 4,5 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,Liability,no
132,Nov,1,Wednesday,Toyota,Urban,Monday,Nov,2,Female,Married,35,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,10925,8,400,3,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,Collision,no
133,Oct,3,Monday,Chevrolet,Urban,Monday,Oct,3,Male,Single,32,Policy Holder,Sedan - Liability,Sport,more than 69000,10926,16,400,4,more than 30,more than 30,none,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1995,Liability,no
134,Mar,3,Monday,Pontiac,Urban,Wednesday,Mar,4,Male,Married,37,Third Party,Sedan - Collision,Sedan,20000 to 29000,10927,11,400,2,more than 30,more than 30,1,7 years,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1995,Collision,no
135,Mar,3,Monday,Mazda,Urban,Tuesday,Mar,4,Male,Married,27,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,10928,15,400,3,more than 30,more than 30,2 to 4,5 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1995,Collision,yes
136,Sep,4,Wednesday,Honda,Urban,Wednesday,Oct,1,Male,Married,35,Third Party,Sedan - All Perils,Sedan,20000 to 29000,10929,6,400,1,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,All Perils,no
137,Sep,4,Friday,Toyota,Rural,Friday,Sep,4,Male,Married,37,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,10930,7,400,4,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1995,Collision,no
138,Mar,4,Tuesday,Toyota,Urban,Thursday,Mar,4,Male,Married,60,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,10931,10,400,4,more than 30,more than 30,1,6 years,51 to 65,No,No,External,more than 5,no change,1 vehicle,1995,Collision,yes
139,Jul,1,Sunday,Pontiac,Urban,Wednesday,Jul,1,Male,Married,46,Policy Holder,Sedan - Liability,Sport,30000 to 39000,10932,10,400,3,more than 30,more than 30,1,7 years,41 to 50,No,No,External,none,no change,1 vehicle,1995,Liability,no
140,Mar,4,Tuesday,Mazda,Urban,Wednesday,Mar,4,Male,Married,58,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,10933,8,400,3,more than 30,more than 30,none,7 years,51 to 65,No,No,External,none,no change,1 vehicle,1995,Collision,yes
141,Jun,5,Wednesday,Honda,Urban,Friday,Jul,1,Male,Married,27,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,10934,4,400,2,more than 30,more than 30,1,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,Collision,no
142,Jun,1,Sunday,Chevrolet,Urban,Monday,Jun,1,Male,Single,27,Third Party,Sedan - Liability,Sport,20000 to 29000,10935,5,400,3,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1995,Liability,no
143,Jun,1,Friday,Accura,Urban,Friday,Jun,1,Male,Married,52,Policy Holder,Sedan - Liability,Sport,20000 to 29000,10936,3,400,4,more than 30,more than 30,2 to 4,7 years,41 to 50,No,No,External,more than 5,no change,1 vehicle,1995,Liability,no
144,May,5,Saturday,Pontiac,Urban,Monday,Jun,2,Male,Single,39,Policy Holder,Sedan - Liability,Sport,30000 to 39000,10937,2,400,2,more than 30,more than 30,none,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1995,Liability,no
145,May,4,Tuesday,Toyota,Urban,Thursday,May,4,Male,Married,40,Third Party,Sedan - All Perils,Sedan,30000 to 39000,10938,14,400,1,more than 30,more than 30,1,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1995,All Perils,no
146,May,4,Monday,Pontiac,Urban,Tuesday,Jun,2,Male,Single,33,Policy Holder,Sedan - Liability,Sport,20000 to 29000,10939,9,400,4,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,Liability,no
147,May,3,Wednesday,Toyota,Urban,Wednesday,May,3,Male,Married,26,Third Party,Sedan - Liability,Sport,less than 20000,10940,14,400,1,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1995,Liability,no
148,May,3,Monday,Mazda,Urban,Monday,May,3,Male,Married,44,Policy Holder,Sedan - Liability,Sport,30000 to 39000,10941,11,400,4,more than 30,more than 30,more than 4,more than 7,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1995,Liability,no
149,May,2,Friday,Mazda,Urban,Monday,Jun,2,Male,Married,48,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,10942,8,400,3,more than 30,more than 30,more than 4,7 years,41 to 50,No,No,External,3 to 5,4 to 8 years,2 vehicles,1995,Collision,no
150,Apr,5,Thursday,Mazda,Urban,Friday,Apr,5,Female,Married,55,Third Party,Sedan - All Perils,Sedan,30000 to 39000,10943,16,400,2,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1995,All Perils,no
151,Apr,5,Thursday,Honda,Urban,Wednesday,May,1,Male,Single,64,Third Party,Sedan - All Perils,Sedan,more than 69000,10944,8,700,1,more than 30,more than 30,none,more than 7,51 to 65,No,No,External,more than 5,no change,1 vehicle,1995,All Perils,no
152,Apr,4,Sunday,Ford,Urban,Thursday,Jul,5,Male,Married,44,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,10945,15,400,4,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1995,All Perils,no
153,Mar,2,Friday,Pontiac,Urban,Monday,Mar,3,Male,Married,55,Third Party,Sedan - Liability,Sport,30000 to 39000,10946,15,400,3,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1995,Liability,no
154,Mar,1,Sunday,Pontiac,Urban,Tuesday,Nov,3,Male,Married,52,Policy Holder,Sedan - Collision,Sedan,less than 20000,10947,5,400,3,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1995,Collision,no
155,Feb,4,Monday,Chevrolet,Urban,Monday,Feb,4,Male,Married,30,Policy Holder,Sedan - Liability,Sport,20000 to 29000,10948,11,400,3,more than 30,more than 30,more than 4,7 years,31 to 35,No,No,External,1 to 2,no change,3 to 4,1995,Liability,no
156,Jan,3,Friday,Pontiac,Urban,Tuesday,Feb,2,Male,Married,40,Policy Holder,Sedan - All Perils,Sedan,less than 20000,10949,9,400,3,more than 30,more than 30,2 to 4,more than 7,36 to 40,Yes,No,External,more than 5,no change,1 vehicle,1995,All Perils,no
157,Jan,2,Saturday,Pontiac,Urban,Thursday,Mar,1,Male,Married,62,Policy Holder,Utility - All Perils,Utility,more than 69000,10950,3,400,3,more than 30,more than 30,more than 4,more than 7,51 to 65,No,No,External,more than 5,no change,1 vehicle,1995,All Perils,no
158,Aug,2,Tuesday,Toyota,Rural,Thursday,Aug,2,Male,Single,29,Third Party,Sedan - All Perils,Sedan,20000 to 29000,10951,2,400,4,more than 30,more than 30,1,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,All Perils,no
159,Aug,1,Friday,Toyota,Urban,Wednesday,Aug,2,Male,Single,46,Policy Holder,Sedan - All Perils,Sedan,less than 20000,10952,6,400,1,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,1 to 2,no change,1 vehicle,1995,All Perils,no
160,Aug,1,Tuesday,Pontiac,Urban,Friday,Aug,1,Male,Married,52,Third Party,Sedan - All Perils,Sedan,20000 to 29000,10953,8,400,2,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1995,All Perils,no
161,Nov,3,Thursday,Pontiac,Rural,Monday,Nov,5,Male,Married,31,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,10954,13,400,3,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,All Perils,no
162,Nov,3,Thursday,Mazda,Urban,Monday,Nov,4,Male,Married,43,Policy Holder,Sedan - Liability,Sport,30000 to 39000,10955,3,400,3,more than 30,more than 30,2 to 4,6 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1995,Liability,no
163,Oct,2,Saturday,Pontiac,Urban,Tuesday,Oct,2,Male,Married,33,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,10956,4,400,4,more than 30,more than 30,none,5 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,All Perils,no
164,Jan,2,Wednesday,Toyota,Urban,Monday,Jan,3,Male,Married,36,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,10957,16,400,2,more than 30,more than 30,none,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1995,All Perils,no
165,Jul,3,Sunday,Pontiac,Urban,Monday,Jul,3,Male,Single,30,Third Party,Sedan - Liability,Sport,20000 to 29000,10958,14,400,3,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,Liability,no
166,Aug,1,Saturday,Toyota,Urban,Monday,Aug,2,Male,Married,49,Policy Holder,Sedan - Liability,Sport,20000 to 29000,10959,8,400,1,more than 30,more than 30,2 to 4,7 years,41 to 50,No,No,External,none,no change,1 vehicle,1995,Liability,no
167,Oct,3,Wednesday,Toyota,Urban,Thursday,Oct,3,Male,Married,52,Policy Holder,Sedan - Liability,Sport,30000 to 39000,10960,5,400,3,more than 30,more than 30,1,7 years,41 to 50,No,No,External,none,no change,1 vehicle,1995,Liability,no
168,Oct,3,Thursday,Ford,Urban,Friday,Oct,3,Male,Married,48,Policy Holder,Sedan - Liability,Sport,40000 to 59000,10961,2,400,3,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,1 to 2,no change,1 vehicle,1995,Liability,no
169,Dec,3,Friday,Honda,Urban,Tuesday,Dec,3,Male,Married,39,Policy Holder,Sedan - Liability,Sport,30000 to 39000,10962,13,400,2,more than 30,more than 30,none,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1995,Liability,no
170,Dec,1,Friday,Dodge,Urban,Monday,Dec,2,Male,Married,58,Policy Holder,Sedan - Liability,Sport,30000 to 39000,10963,7,400,3,more than 30,more than 30,1,more than 7,51 to 65,No,No,External,more than 5,4 to 8 years,2 vehicles,1995,Liability,no
171,Dec,3,Wednesday,Pontiac,Urban,Tuesday,Dec,3,Female,Married,27,Policy Holder,Sedan - All Perils,Sedan,less than 20000,10964,16,400,3,more than 30,more than 30,none,4 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,All Perils,no
172,Dec,4,Friday,Mazda,Rural,Thursday,Dec,5,Male,Married,59,Policy Holder,Sedan - Liability,Sport,30000 to 39000,10965,16,400,2,more than 30,more than 30,2 to 4,more than 7,51 to 65,No,No,External,more than 5,no change,1 vehicle,1995,Liability,no
173,Jan,3,Saturday,Toyota,Urban,Tuesday,Jan,5,Female,Divorced,31,Policy Holder,Sedan - Liability,Sport,20000 to 29000,10966,4,500,2,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,2 to 3 years,1 vehicle,1995,Liability,no
174,Jan,1,Thursday,Toyota,Urban,Wednesday,Jan,2,Male,Married,59,Policy Holder,Sedan - Liability,Sport,20000 to 29000,10967,10,400,2,more than 30,more than 30,2 to 4,more than 7,51 to 65,No,No,External,none,no change,1 vehicle,1995,Liability,no
175,Jun,4,Wednesday,Mazda,Urban,Thursday,Nov,1,Female,Single,36,Policy Holder,Sedan - Liability,Sport,20000 to 29000,10968,4,400,4,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1995,Liability,no
176,May,3,Friday,Honda,Urban,Friday,May,3,Male,Single,28,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,10969,7,400,4,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,Collision,no
177,Nov,4,Tuesday,Mazda,Urban,Tuesday,Nov,4,Female,Married,27,Policy Holder,Sedan - Liability,Sport,30000 to 39000,10970,10,400,4,more than 30,more than 30,2 to 4,6 years,31 to 35,Yes,No,External,none,no change,1 vehicle,1995,Liability,no
178,Nov,3,Monday,Mazda,Urban,Tuesday,Nov,5,Male,Married,35,Third Party,Sedan - Liability,Sport,20000 to 29000,10971,4,400,2,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,Liability,no
179,Nov,3,Monday,Ford,Urban,Tuesday,Nov,4,Male,Married,54,Policy Holder,Utility - All Perils,Utility,more than 69000,10972,7,400,2,more than 30,more than 30,more than 4,7 years,41 to 50,No,No,External,more than 5,no change,1 vehicle,1995,All Perils,no
180,Oct,5,Saturday,Pontiac,Urban,Monday,Oct,5,Male,Single,23,Policy Holder,Sedan - Collision,Sedan,more than 69000,10973,13,400,4,more than 30,more than 30,2 to 4,4 years,26 to 30,No,No,External,1 to 2,no change,1 vehicle,1995,Collision,no
181,Nov,3,Friday,Pontiac,Urban,Monday,Nov,4,Male,Single,32,Policy Holder,Sedan - All Perils,Sedan,30000 to 39000,10974,6,400,4,more than 30,more than 30,1,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1995,All Perils,no
182,Aug,2,Wednesday,Chevrolet,Urban,Thursday,Oct,4,Male,Married,45,Policy Holder,Sedan - Liability,Sport,20000 to 29000,10975,3,700,4,more than 30,more than 30,2 to 4,more than 7,36 to 40,No,No,External,more than 5,no change,1 vehicle,1995,Liability,no
183,Mar,4,Wednesday,Pontiac,Urban,Thursday,Mar,4,Male,Married,55,Third Party,Sedan - All Perils,Sedan,20000 to 29000,10976,11,400,3,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1995,All Perils,no
184,Mar,3,Wednesday,Pontiac,Urban,Thursday,Mar,3,Male,Married,35,Third Party,Sedan - All Perils,Sedan,20000 to 29000,10977,3,400,3,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,All Perils,no
185,Feb,4,Saturday,Pontiac,Urban,Wednesday,Mar,1,Female,Single,32,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,10978,12,400,4,more than 30,more than 30,none,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1995,Collision,no
186,Apr,1,Monday,Chevrolet,Urban,Tuesday,May,1,Male,Married,46,Policy Holder,Sedan - Liability,Sport,30000 to 39000,10979,3,400,3,more than 30,more than 30,more than 4,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1995,Liability,no
187,May,5,Sunday,Pontiac,Urban,Monday,May,5,Male,Married,41,Policy Holder,Sedan - Liability,Sport,30000 to 39000,10980,2,400,1,more than 30,more than 30,2 to 4,7 years,36 to 40,Yes,No,External,none,no change,1 vehicle,1995,Liability,no
